time,U,C
29.499000000000002,0.7738275299096327,0.6577534004231878
29.5,0.7738301470257838,0.6577556249719162
29.501,0.7738327638802363,0.6577578492982008
29.502,0.7738353804730165,0.657760073402064
29.503,0.7738379968041504,0.6577622972835279
29.504,0.7738406128736643,0.6577645209426147
29.505,0.7738432286815844,0.6577667443793467
29.506,0.7738458442279367,0.6577689675937461
29.507,0.7738484595127475,0.6577711905858353
29.508,0.7738510745360428,0.6577734133556364
29.509,0.773853689297849,0.6577756359031717
29.51,0.773856303798192,0.6577778582284632
29.511,0.773858918037098,0.6577800803315333
29.512,0.7738615320145933,0.6577823022124043
29.513,0.7738641457307038,0.6577845238710982
29.514,0.7738667591854559,0.6577867453076375
29.515,0.7738693723788755,0.6577889665220442
29.516000000000002,0.7738719853109889,0.6577911875143405
29.517,0.773874597981822,0.6577934082845487
29.518,0.7738772103914012,0.657795628832691
29.519000000000002,0.7738798225397524,0.6577978491587895
29.52,0.773882434426902,0.6578000692628666
29.521,0.7738850460528758,0.6578022891449444
29.522000000000002,0.7738876574177,0.657804508805045
29.523,0.773890268521401,0.6578067282431908
29.524,0.7738928793640045,0.6578089474594039
29.525000000000002,0.7738954899455368,0.6578111664537063
29.526,0.7738981002660241,0.6578133852261205
29.527,0.7739007103254923,0.6578156037766685
29.528000000000002,0.7739033201239677,0.6578178221053725
29.529,0.7739059296614762,0.6578200402122547
29.53,0.7739085389380441,0.6578222580973375
29.531000000000002,0.7739111479536973,0.6578244757606427
29.532,0.7739137567084621,0.6578266932021928
29.533,0.7739163652023643,0.6578289104220096
29.534,0.7739189734354303,0.6578311274201157
29.535,0.773921581407686,0.657833344196533
29.536,0.7739241891191574,0.6578355607512838
29.537,0.7739267965698707,0.6578377770843901
29.538,0.7739294037598521,0.6578399931958743
29.539,0.7739320106891275,0.6578422090857584
29.54,0.773934617357723,0.6578444247540645
29.541,0.7739372237656647,0.657846640200815
29.542,0.7739398299129785,0.6578488554260317
29.543,0.7739424357996907,0.6578510704297371
29.544,0.7739450414258273,0.6578532852119532
29.545,0.7739476467914143,0.6578554997727021
29.546,0.7739502518964777,0.657857714112006
29.547,0.7739528567410436,0.657859928229887
29.548000000000002,0.7739554613251381,0.6578621421263674
29.549,0.7739580656487873,0.6578643558014692
29.55,0.773960669712017,0.6578665692552145
29.551000000000002,0.7739632735148536,0.6578687824876256
29.552,0.7739658770573228,0.6578709954987243
29.553,0.7739684803394508,0.6578732082885331
29.554000000000002,0.7739710833612636,0.6578754208570741
29.555,0.7739736861227873,0.6578776332043692
29.556,0.7739762886240478,0.6578798453304406
29.557000000000002,0.7739788908650711,0.6578820572353105
29.558,0.7739814928458834,0.6578842689190009
29.559,0.7739840945665106,0.657886480381534
29.560000000000002,0.7739866960269788,0.657888691622932
29.561,0.7739892972273138,0.6578909026432167
29.562,0.773991898167542,0.6578931134424106
29.563000000000002,0.773994498847689,0.6578953240205356
29.564,0.773997099267781,0.6578975343776139
29.565,0.7739996994278441,0.6578997445136674
29.566,0.7740022993279042,0.6579019544287186
29.567,0.7740048989679872,0.6579041641227891
29.568,0.7740074983481192,0.6579063735959013
29.569,0.7740100974683263,0.6579085828480773
29.57,0.7740126963286342,0.6579107918793391
29.571,0.7740152949290692,0.6579130006897088
29.572,0.7740178932696571,0.6579152092792085
29.573,0.774020491350424,0.6579174176478604
29.574,0.7740230891713956,0.6579196257956863
29.575,0.7740256867325983,0.6579218337227085
29.576,0.7740282840340578,0.6579240414289491
29.577,0.7740308810758001,0.6579262489144301
29.578,0.7740334778578513,0.6579284561791735
29.579,0.7740360743802372,0.6579306632232016
29.580000000000002,0.7740386706429839,0.6579328700465363
29.581,0.7740412666461173,0.6579350766491997
29.582,0.7740438623896634,0.6579372830312139
29.583000000000002,0.774046457873648,0.6579394891926008
29.584,0.7740490530980972,0.6579416951333826
29.585,0.7740516480630371,0.6579439008535815
29.586000000000002,0.7740542427684933,0.6579461063532193
29.587,0.774056837214492,0.6579483116323183
29.588,0.774059431401059,0.6579505166909002
29.589000000000002,0.7740620253282204,0.6579527215289873
29.59,0.7740646189960021,0.6579549261466018
29.591,0.7740672124044299,0.6579571305437654
29.592000000000002,0.7740698055535298,0.6579593347205003
29.593,0.7740723984433278,0.6579615386768286
29.594,0.7740749910738498,0.6579637424127723
29.595,0.7740775834451217,0.6579659459283534
29.596,0.7740801755571693,0.6579681492235939
29.597,0.7740827674100189,0.6579703522985161
29.598,0.774085359003696,0.6579725551531416
29.599,0.7740879503382267,0.6579747577874927
29.6,0.774090541413637,0.6579769602015915
29.601,0.7740931322299527,0.6579791623954597
29.602,0.7740957227871996,0.6579813643691197
29.603,0.7740983130854039,0.6579835661225932
29.604,0.7741009031245912,0.6579857676559026
29.605,0.7741034929047876,0.6579879689690695
29.606,0.7741060824260189,0.657990170062116
29.607,0.774108671688311,0.6579923709350644
29.608,0.7741112606916899,0.6579945715879364
29.609,0.7741138494361813,0.6579967720207541
29.61,0.7741164379218113,0.6579989722335395
29.611,0.7741190261486056,0.6580011722263147
29.612000000000002,0.7741216141165902,0.6580033719991016
29.613,0.7741242018257909,0.6580055715519222
29.614,0.7741267892762337,0.6580077708847986
29.615000000000002,0.7741293764679442,0.6580099699977525
29.616,0.7741319634009487,0.6580121688908064
29.617,0.7741345500752727,0.6580143675639817
29.618000000000002,0.7741371364909422,0.6580165660173009
29.619,0.7741397226479831,0.6580187642507856
29.62,0.7741423085464213,0.658020962264458
29.621000000000002,0.7741448941862825,0.6580231600583402
29.622,0.7741474795675927,0.6580253576324537
29.623,0.7741500646903776,0.658027554986821
29.624000000000002,0.7741526495546631,0.6580297521214636
29.625,0.7741552341604753,0.6580319490364039
29.626,0.7741578185078397,0.6580341457316637
29.627,0.7741604025967823,0.6580363422072649
29.628,0.774162986427329,0.6580385384632296
29.629,0.7741655699995055,0.6580407344995797
29.63,0.7741681533133377,0.658042930316337
29.631,0.7741707363688514,0.6580451259135236
29.632,0.7741733191660725,0.6580473212911616
29.633,0.7741759017050268,0.6580495164492728
29.634,0.7741784839857401,0.658051711387879
29.635,0.7741810660082382,0.6580539061070024
29.636,0.774183647772547,0.658056100606665
29.637,0.7741862292786923,0.6580582948868884
29.638,0.7741888105267,0.658060488947695
29.639,0.7741913915165956,0.6580626827891062
29.64,0.7741939722484052,0.6580648764111444
29.641000000000002,0.7741965527221545,0.6580670698138313
29.642,0.7741991329378693,0.6580692629971889
29.643,0.7742017128955756,0.6580714559612393
29.644000000000002,0.7742042925952989,0.658073648706004
29.645,0.7742068720370651,0.6580758412315053
29.646,0.7742094512209,0.658078033537765
29.647000000000002,0.7742120301468295,0.6580802256248051
29.648,0.7742146088148792,0.6580824174926473
29.649,0.7742171872250752,0.6580846091413138
29.650000000000002,0.7742197653774429,0.6580868005708264
29.651,0.7742223432720082,0.658088991781207
29.652,0.774224920908797,0.6580911827724775
29.653000000000002,0.7742274982878351,0.6580933735446598
29.654,0.774230075409148,0.6580955640977758
29.655,0.7742326522727618,0.6580977544318476
29.656000000000002,0.7742352288787021,0.6580999445468968
29.657,0.7742378052269947,0.6581021344429455
29.658,0.7742403813176653,0.6581043241200154
29.659,0.7742429571507398,0.6581065135781288
29.66,0.7742455327262437,0.6581087028173072
29.661,0.7742481080442031,0.6581108918375725
29.662,0.7742506831046435,0.6581130806389469
29.663,0.7742532579075907,0.658115269221452
29.664,0.7742558324530705,0.6581174575851099
29.665,0.7742584067411087,0.6581196457299424
29.666,0.7742609807717309,0.6581218336559712
29.667,0.7742635545449629,0.6581240213632185
29.668,0.7742661280608305,0.6581262088517059
29.669,0.7742687013193593,0.6581283961214554
29.67,0.7742712743205752,0.6581305831724888
29.671,0.7742738470645038,0.6581327700048282
29.672,0.7742764195511709,0.6581349566184952
29.673000000000002,0.7742789917806021,0.6581371430135118
29.674,0.7742815637528233,0.6581393291898998
29.675,0.7742841354678601,0.658141515147681
29.676000000000002,0.7742867069257383,0.6581437008868776
29.677,0.7742892781264835,0.6581458864075109
29.678,0.7742918490701216,0.6581480717096033
29.679000000000002,0.7742944197566781,0.6581502567931764
29.68,0.7742969901861788,0.6581524416582519
29.681,0.7742995603586494,0.658154626304852
29.682000000000002,0.7743021302741157,0.6581568107329983
29.683,0.7743046999326032,0.6581589949427127
29.684,0.7743072693341377,0.658161178934017
29.685000000000002,0.7743098384787449,0.6581633627069331
29.686,0.7743124073664505,0.6581655462614828
29.687,0.7743149759972802,0.6581677295976881
29.688000000000002,0.7743175443712597,0.6581699127155707
29.689,0.7743201124884145,0.6581720956151523
29.69,0.7743226803487705,0.6581742782964549
29.691,0.7743252479523532,0.6581764607595002
29.692,0.7743278152991886,0.6581786430043103
29.693,0.7743303823893021,0.6581808250309067
29.694,0.7743329492227193,0.6581830068393114
29.695,0.774335515799466,0.6581851884295461
29.696,0.7743380821195679,0.6581873698016327
29.697,0.7743406481830507,0.6581895509555931
29.698,0.7743432139899399,0.6581917318914489
29.699,0.7743457795402613,0.6581939126092221
29.7,0.7743483448340404,0.6581960931089342
29.701,0.774350909871303,0.6581982733906074
29.702,0.7743534746520747,0.6582004534542635
29.703,0.7743560391763811,0.6582026332999239
29.704,0.7743586034442479,0.6582048129276107
29.705000000000002,0.7743611674557008,0.6582069923373457
29.706,0.7743637312107653,0.6582091715291505
29.707,0.7743662947094672,0.658211350503047
29.708000000000002,0.774368857951832,0.6582135292590572
29.709,0.7743714209378854,0.6582157077972025
29.71,0.774373983667653,0.658217886117505
29.711000000000002,0.7743765461411604,0.6582200642199862
29.712,0.7743791083584333,0.6582222421046683
29.713,0.7743816703194972,0.6582244197715726
29.714000000000002,0.7743842320243779,0.6582265972207212
29.715,0.7743867934731009,0.6582287744521358
29.716,0.7743893546656918,0.658230951465838
29.717000000000002,0.7743919156021764,0.6582331282618499
29.718,0.77439447628258,0.658235304840193
29.719,0.7743970367069283,0.658237481200889
29.72,0.7743995968752471,0.65823965734396
29.721,0.7744021567875619,0.6582418332694275
29.722,0.7744047164438981,0.6582440089773134
29.723,0.7744072758442816,0.6582461844676394
29.724,0.7744098349887378,0.6582483597404272
29.725,0.7744123938772923,0.6582505347956985
29.726,0.7744149525099708,0.6582527096334752
29.727,0.7744175108867989,0.658254884253779
29.728,0.774420069007802,0.6582570586566318
29.729,0.7744226268730059,0.658259232842055
29.73,0.7744251844824359,0.6582614068100705
29.731,0.7744277418361178,0.6582635805607001
29.732,0.7744302989340772,0.6582657540939656
29.733,0.7744328557763396,0.6582679274098886
29.734,0.7744354123629305,0.6582701005084909
29.735,0.7744379686938755,0.6582722733897941
29.736,0.7744405247692002,0.6582744460538201
29.737000000000002,0.7744430805889302,0.6582766185005906
29.738,0.7744456361530909,0.6582787907301273
29.739,0.7744481914617081,0.6582809627424518
29.740000000000002,0.7744507465148072,0.658283134537586
29.741,0.7744533013124136,0.6582853061155516
29.742,0.7744558558545532,0.6582874774763702
29.743000000000002,0.7744584101412513,0.6582896486200636
29.744,0.7744609641725334,0.6582918195466534
29.745,0.7744635179484253,0.6582939902561614
29.746000000000002,0.7744660714689523,0.6582961607486094
29.747,0.77446862473414,0.658298331024019
29.748,0.774471177744014,0.6583005010824119
29.749000000000002,0.7744737304985997,0.6583026709238097
29.75,0.7744762829979227,0.6583048405482342
29.751,0.7744788352420087,0.6583070099557073
29.752,0.7744813872308829,0.6583091791462504
29.753,0.7744839389645709,0.6583113481198852
29.754,0.7744864904430985,0.6583135168766336
29.755,0.7744890416664908,0.6583156854165172
29.756,0.7744915926347736,0.6583178537395575
29.757,0.7744941433479724,0.6583200218457765
29.758,0.7744966938061125,0.6583221897351956
29.759,0.7744992440092197,0.6583243574078367
29.76,0.7745017939573192,0.6583265248637213
29.761,0.7745043436504367,0.6583286921028713
29.762,0.7745068930885977,0.658330859125308
29.763,0.7745094422718275,0.6583330259310534
29.764,0.7745119912001518,0.658335192520129
29.765,0.774514539873596,0.6583373588925565
29.766000000000002,0.7745170882921856,0.6583395250483577
29.767,0.774519636455946,0.6583416909875541
29.768,0.7745221843649028,0.6583438567101674
29.769000000000002,0.7745247320190816,0.6583460222162193
29.77,0.7745272794185075,0.6583481875057313
29.771,0.7745298265632063,0.6583503525787254
29.772000000000002,0.7745323734532034,0.6583525174352228
29.773,0.7745349200885241,0.6583546820752455
29.774,0.7745374664691942,0.6583568464988151
29.775000000000002,0.7745400125952389,0.658359010705953
29.776,0.7745425584666836,0.6583611746966811
29.777,0.7745451040835539,0.6583633384710208
29.778000000000002,0.7745476494458754,0.658365502028994
29.779,0.7745501945536732,0.6583676653706222
29.78,0.7745527394069731,0.6583698284959272
29.781000000000002,0.7745552840058003,0.6583719914049303
29.782,0.7745578283501804,0.6583741540976533
29.783,0.7745603724401388,0.6583763165741179
29.784,0.7745629162757008,0.6583784788343457
29.785,0.7745654598568922,0.6583806408783583
29.786,0.774568003183738,0.6583828027061772
29.787,0.7745705462562639,0.6583849643178242
29.788,0.7745730890744952,0.6583871257133209
29.789,0.7745756316384574,0.6583892868926888
29.79,0.774578173948176,0.6583914478559495
29.791,0.7745807160036763,0.6583936086031248
29.792,0.7745832578049837,0.6583957691342361
29.793,0.7745857993521238,0.6583979294493052
29.794,0.7745883406451217,0.6584000895483535
29.795,0.7745908816840031,0.6584022494314027
29.796,0.7745934224687935,0.6584044090984744
29.797,0.7745959629995179,0.6584065685495902
29.798000000000002,0.774598503276202,0.6584087277847718
29.799,0.7746010432988711,0.6584108868040405
29.8,0.7746035830675507,0.6584130456074181
29.801000000000002,0.7746061225822661,0.6584152041949262
29.802,0.7746086618430427,0.6584173625665862
29.803,0.774611200849906,0.65841952072242
29.804000000000002,0.7746137396028812,0.6584216786624489
29.805,0.7746162781019938,0.6584238363866948
29.806,0.7746188163472693,0.6584259938951789
29.807000000000002,0.7746213543387328,0.6584281511879229
29.808,0.7746238920764099,0.6584303082649484
29.809,0.774626429560326,0.6584324651262771
29.810000000000002,0.7746289667905064,0.6584346217719305
29.811,0.7746315037669763,0.6584367782019298
29.812,0.7746340404897614,0.6584389344162972
29.813000000000002,0.7746365769588869,0.6584410904150538
29.814,0.7746391131743781,0.6584432461982214
29.815,0.7746416491362604,0.6584454017658213
29.816,0.7746441848445593,0.6584475571178754
29.817,0.7746467202992999,0.658449712254405
29.818,0.7746492555005079,0.6584518671754317
29.819,0.7746517904482083,0.658454021880977
29.82,0.7746543251424267,0.6584561763710627
29.821,0.7746568595831883,0.65845833064571
29.822,0.7746593937705185,0.6584604847049407
29.823,0.7746619277044426,0.6584626385487762
29.824,0.774664461384986,0.6584647921772381
29.825,0.774666994812174,0.6584669455903479
29.826,0.7746695279860321,0.6584690987881272
29.827,0.7746720609065854,0.6584712517705975
29.828,0.7746745935738591,0.6584734045377802
29.829,0.774677125987879,0.6584755570896971
29.830000000000002,0.77467965814867,0.6584777094263695
29.831,0.7746821900562577,0.658479861547819
29.832,0.7746847217106673,0.6584820134540672
29.833000000000002,0.774687253111924,0.6584841651451354
29.834,0.7746897842600533,0.6584863166210453
29.835,0.7746923151550804,0.6584884678818184
29.836000000000002,0.7746948457970307,0.6584906189274761
29.837,0.7746973761859295,0.65849276975804
29.838,0.774699906321802,0.6584949203735316
29.839000000000002,0.7747024362046735,0.6584970707739725
29.84,0.7747049658345695,0.6584992209593841
29.841,0.774707495211515,0.6585013709297878
29.842000000000002,0.7747100243355356,0.6585035206852052
29.843,0.7747125532066563,0.6585056702256579
29.844,0.7747150818249027,0.6585078195511672
29.845,0.7747176101902998,0.6585099686617548
29.846,0.774720138302873,0.658512117557442
29.847,0.7747226661626476,0.6585142662382505
29.848,0.774725193769649,0.6585164147042016
29.849,0.7747277211239022,0.6585185629553169
29.85,0.7747302482254326,0.6585207109916177
29.851,0.7747327750742655,0.6585228588131257
29.852,0.7747353016704261,0.6585250064198622
29.853,0.7747378280139399,0.6585271538118489
29.854,0.7747403541048318,0.658529300989107
29.855,0.7747428799431273,0.6585314479516582
29.856,0.7747454055288516,0.6585335946995239
29.857,0.77474793086203,0.6585357412327255
29.858,0.7747504559426877,0.6585378875512845
29.859,0.7747529807708499,0.6585400336552224
29.86,0.7747555053465418,0.6585421795445605
29.861,0.7747580296697889,0.6585443252193206
29.862000000000002,0.7747605537406163,0.6585464706795238
29.863,0.7747630775590492,0.6585486159251918
29.864,0.774765601125113,0.658550760956346
29.865000000000002,0.7747681244388326,0.6585529057730076
29.866,0.7747706475002335,0.6585550503751985
29.867,0.774773170309341,0.6585571947629398
29.868000000000002,0.7747756928661801,0.6585593389362531
29.869,0.7747782151707762,0.6585614828951597
29.87,0.7747807372231543,0.6585636266396812
29.871000000000002,0.7747832590233399,0.6585657701698389
29.872,0.774785780571358,0.6585679134856544
29.873,0.774788301867234,0.6585700565871488
29.874000000000002,0.774790822910993,0.658572199474344
29.875,0.7747933437026603,0.6585743421472612
29.876,0.7747958642422609,0.6585764846059218
29.877,0.7747983845298202,0.6585786268503472
29.878,0.7748009045653633,0.6585807688805588
29.879,0.7748034243489156,0.6585829106965783
29.88,0.774805943880502,0.6585850522984267
29.881,0.7748084631601478,0.6585871936861256
29.882,0.7748109821878784,0.6585893348596966
29.883,0.7748135009637187,0.6585914758191609
29.884,0.774816019487694,0.6585936165645399
29.885,0.7748185377598296,0.6585957570958552
29.886,0.7748210557801504,0.6585978974131278
29.887,0.7748235735486819,0.6586000375163796
29.888,0.7748260910654491,0.6586021774056317
29.889,0.7748286083304772,0.6586043170809056
29.89,0.7748311253437914,0.6586064565422227
29.891000000000002,0.7748336421054168,0.6586085957896043
29.892,0.7748361586153787,0.6586107348230719
29.893,0.7748386748737021,0.6586128736426468
29.894000000000002,0.7748411908804124,0.6586150122483505
29.895,0.7748437066355344,0.6586171506402042
29.896,0.7748462221390936,0.6586192888182295
29.897000000000002,0.774848737391115,0.6586214267824477
29.898,0.7748512523916238,0.6586235645328802
29.899,0.774853767140645,0.6586257020695483
29.900000000000002,0.774856281638204,0.6586278393924734
29.901,0.7748587958843258,0.658629976501677
29.902,0.7748613098790356,0.6586321133971802
29.903000000000002,0.7748638236223584,0.6586342500790047
29.904,0.7748663371143194,0.6586363865471715
29.905,0.7748688503549439,0.6586385228017023
29.906000000000002,0.7748713633442568,0.6586406588426182
29.907,0.7748738760822834,0.6586427946699409
29.908,0.7748763885690487,0.6586449302836914
29.909,0.774878900804578,0.6586470656838913
29.91,0.7748814127888962,0.6586492008705618
29.911,0.7748839245220286,0.6586513358437243
29.912,0.7748864360040002,0.6586534706034002
29.913,0.7748889472348361,0.6586556051496107
29.914,0.7748914582145616,0.6586577394823774
29.915,0.7748939689432016,0.6586598736017214
29.916,0.7748964794207813,0.6586620075076641
29.917,0.7748989896473258,0.658664141200227
29.918,0.7749014996228601,0.6586662746794311
29.919,0.7749040093474096,0.6586684079452981
29.92,0.774906518820999,0.6586705409978492
29.921,0.7749090280436538,0.6586726738371057
29.922,0.7749115370153987,0.6586748064630888
29.923000000000002,0.774914045736259,0.6586769388758201
29.924,0.7749165542062598,0.6586790710753209
29.925,0.7749190624254262,0.6586812030616123
29.926000000000002,0.7749215703937831,0.6586833348347156
29.927,0.7749240781113558,0.6586854663946524
29.928,0.7749265855781692,0.6586875977414438
29.929000000000002,0.7749290927942485,0.6586897288751112
29.93,0.7749315997596187,0.6586918597956759
29.931,0.7749341064743049,0.6586939905031591
29.932000000000002,0.7749366129383322,0.6586961209975823
29.933,0.7749391191517256,0.6586982512789668
29.934,0.7749416251145101,0.6587003813473336
29.935000000000002,0.7749441308267111,0.6587025112027044
29.936,0.7749466362883533,0.6587046408451003
29.937,0.7749491414994617,0.6587067702745424
29.938000000000002,0.7749516464600616,0.6587088994910524
29.939,0.7749541511701781,0.6587110284946514
29.94,0.774956655629836,0.6587131572853605
29.941,0.7749591598390604,0.6587152858632013
29.942,0.7749616637978765,0.658717414228195
29.943,0.7749641675063093,0.6587195423803629
29.944,0.7749666709643835,0.658721670319726
29.945,0.7749691741721246,0.6587237980463059
29.946,0.7749716771295575,0.6587259255601239
29.947,0.7749741798367071,0.6587280528612011
29.948,0.7749766822935985,0.6587301799495587
29.949,0.7749791845002567,0.6587323068252182
29.95,0.7749816864567068,0.6587344334882008
29.951,0.7749841881629738,0.6587365599385276
29.952,0.7749866896190826,0.6587386861762201
29.953,0.7749891908250582,0.6587408122012994
29.954,0.7749916917809259,0.6587429380137869
29.955000000000002,0.7749941924867104,0.6587450636137039
29.956,0.7749966929424369,0.6587471890010713
29.957,0.7749991931481303,0.6587493141759106
29.958000000000002,0.7750016931038156,0.6587514391382433
29.959,0.7750041928095178,0.6587535638880901
29.96,0.775006692265262,0.6587556884254726
29.961000000000002,0.7750091914710731,0.6587578127504121
29.962,0.7750116904269762,0.6587599368629297
29.963,0.775014189132996,0.6587620607630466
29.964000000000002,0.7750166875891579,0.6587641844507842
29.965,0.7750191857954866,0.6587663079261635
29.966,0.7750216837520071,0.658768431189206
29.967000000000002,0.7750241814587444,0.6587705542399327
29.968,0.7750266789157236,0.6587726770783651
29.969,0.7750291761229696,0.6587747997045241
29.97,0.7750316730805074,0.6587769221184312
29.971,0.7750341697883618,0.6587790443201075
29.972,0.775036666246558,0.6587811663095743
29.973,0.7750391624551208,0.6587832880868527
29.974,0.7750416584140754,0.6587854096519641
29.975,0.7750441541234464,0.6587875310049294
29.976,0.775046649583259,0.6587896521457701
29.977,0.775049144793538,0.6587917730745073
29.978,0.7750516397543086,0.6587938937911623
29.979,0.7750541344655955,0.6587960142957561
29.98,0.7750566289274238,0.6587981345883102
29.981,0.7750591231398183,0.6588002546688455
29.982,0.7750616171028041,0.6588023745373834
29.983,0.775064110816406,0.6588044941939452
29.984,0.7750666042806491,0.6588066136385518
29.985,0.7750690974955582,0.6588087328712244
29.986,0.7750715904611584,0.6588108518919846
29.987000000000002,0.7750740831774743,0.6588129707008531
29.988,0.7750765756445311,0.6588150892978515
29.989,0.7750790678623537,0.6588172076830007
29.990000000000002,0.775081559830967,0.658819325856322
29.991,0.7750840515503958,0.6588214438178365
29.992,0.7750865430206653,0.6588235615675655
29.993000000000002,0.7750890342418,0.6588256791055299
29.994,0.7750915252138252,0.6588277964317514
29.995,0.7750940159367655,0.6588299135462506
29.996000000000002,0.7750965064106461,0.6588320304490491
29.997,0.7750989966354918,0.658834147140168
29.998,0.7751014866113273,0.6588362636196282
29.999000000000002,0.7751039763381777,0.6588383798874511
30.0,0.775106465816068,0.6588404959436578
30.001,0.7751089550450229,0.6588426117882694
30.002,0.7751114440250673,0.6588447274213072
30.003,0.7751139327562261,0.6588468428427922
30.004,0.7751164212385243,0.6588489580527457
30.005,0.7751189094719867,0.6588510730511886
30.006,0.7751213974566382,0.6588531878381425
30.007,0.7751238851925036,0.6588553024136281
30.008,0.775126372679608,0.6588574167776668
30.009,0.7751288599179761,0.6588595309302796
30.01,0.7751313469076327,0.6588616448714878
30.011,0.7751338336486028,0.6588637586013123
30.012,0.7751363201409113,0.6588658721197745
30.013,0.7751388063845829,0.6588679854268954
30.014,0.7751412923796427,0.6588700985226963
30.015,0.7751437781261152,0.658872211407198
30.016000000000002,0.7751462636240257,0.6588743240804218
30.017,0.7751487488733988,0.6588764365423889
30.018,0.7751512338742593,0.6588785487931204
30.019000000000002,0.7751537186266322,0.6588806608326373
30.02,0.7751562031305422,0.6588827726609608
30.021,0.7751586873860143,0.6588848842781122
30.022000000000002,0.7751611713930733,0.6588869956841122
30.023,0.775163655151744,0.6588891068789824
30.024,0.7751661386620513,0.6588912178627436
30.025000000000002,0.7751686219240199,0.6588933286354169
30.026,0.7751711049376747,0.6588954391970235
30.027,0.7751735877030407,0.6588975495475845
30.028000000000002,0.7751760702201425,0.658899659687121
30.029,0.7751785524890049,0.6589017696156542
30.03,0.7751810345096529,0.6589038793332049
30.031000000000002,0.7751835162821112,0.6589059888397946
30.032,0.7751859978064047,0.658908098135444
30.033,0.7751884790825582,0.6589102072201745
30.034,0.7751909601105965,0.658912316094007
30.035,0.7751934408905443,0.6589144247569626
30.036,0.7751959214224267,0.6589165332090626
30.037,0.7751984017062682,0.658918641450328
30.038,0.7752008817420937,0.6589207494807796
30.039,0.775203361529928,0.6589228573004388
30.04,0.775205841069796,0.6589249649093265
30.041,0.7752083203617223,0.658927072307464
30.042,0.7752107994057319,0.6589291794948721
30.043,0.7752132782018494,0.658931286471572
30.044,0.7752157567500998,0.6589333932375848
30.045,0.7752182350505077,0.6589354997929315
30.046,0.7752207131030979,0.6589376061376332
30.047,0.7752231909078953,0.658939712271711
30.048000000000002,0.7752256684649246,0.6589418181951858
30.049,0.7752281457742106,0.658943923908079
30.05,0.775230622835778,0.6589460294104114
30.051000000000002,0.7752330996496517,0.6589481347022039
30.052,0.7752355762158564,0.6589502397834779
30.053,0.7752380525344168,0.6589523446542542
30.054000000000002,0.7752405286053577,0.658954449314554
30.055,0.775243004428704,0.6589565537643983
30.056,0.7752454800044802,0.6589586580038082
30.057000000000002,0.7752479553327113,0.6589607620328046
30.058,0.7752504304134219,0.6589628658514086
30.059,0.7752529052466368,0.6589649694596412
30.060000000000002,0.7752553798323808,0.6589670728575237
30.061,0.7752578541706786,0.6589691760450768
30.062,0.775260328261555,0.6589712790223218
30.063000000000002,0.7752628021050346,0.6589733817892794
30.064,0.7752652757011422,0.6589754843459709
30.065,0.7752677490499026,0.6589775866924171
30.066,0.7752702221513404,0.6589796888286393
30.067,0.7752726950054806,0.6589817907546585
30.068,0.7752751676123476,0.6589838924704955
30.069,0.7752776399719663,0.6589859939761713
30.07,0.7752801120843614,0.6589880952717072
30.071,0.7752825839495577,0.6589901963571241
30.072,0.7752850555675798,0.6589922972324428
30.073,0.7752875269384524,0.6589943978976845
30.074,0.7752899980622003,0.6589964983528702
30.075,0.7752924689388482,0.6589985985980209
30.076,0.7752949395684208,0.6590006986331577
30.077,0.7752974099509428,0.6590027984583013
30.078,0.7752998800864388,0.659004898073473
30.079,0.7753023499749337,0.6590069974786936
30.080000000000002,0.775304819616452,0.6590090966739842
30.081,0.7753072890110186,0.6590111956593658
30.082,0.7753097581586581,0.6590132944348593
30.083000000000002,0.7753122270593952,0.6590153930004858
30.084,0.7753146957132544,0.6590174913562662
30.085,0.7753171641202607,0.6590195895022216
30.086000000000002,0.7753196322804387,0.6590216874383729
30.087,0.7753221001938129,0.6590237851647409
30.088,0.7753245678604082,0.6590258826813469
30.089000000000002,0.775327035280249,0.6590279799882117
30.09,0.7753295024533603,0.6590300770853562
30.091,0.7753319693797666,0.6590321739728016
30.092000000000002,0.7753344360594926,0.6590342706505686
30.093,0.7753369024925629,0.6590363671186785
30.094,0.7753393686790022,0.6590384633771519
30.095,0.7753418346188353,0.65904055942601
30.096,0.7753443003120867,0.6590426552652736
30.097,0.7753467657587811,0.659044750894964
30.098,0.7753492309589431,0.6590468463151017
30.099,0.7753516959125976,0.6590489415257079
30.1,0.7753541606197689,0.6590510365268035
30.101,0.7753566250804818,0.6590531313184095
30.102,0.7753590892947609,0.6590552259005468
30.103,0.775361553262631,0.6590573202732364
30.104,0.7753640169841167,0.6590594144364992
30.105,0.7753664804592425,0.6590615083903562
30.106,0.775368943688033,0.6590636021348281
30.107,0.7753714066705131,0.6590656956699361
30.108,0.7753738694067072,0.6590677889957011
30.109,0.7753763318966399,0.6590698821121439
30.11,0.7753787941403361,0.6590719750192856
30.111,0.77538125613782,0.659074067717147
30.112000000000002,0.7753837178891166,0.6590761602057491
30.113,0.7753861793942505,0.6590782524851129
30.114,0.775388640653246,0.6590803445552591
30.115000000000002,0.775391101666128,0.6590824364162088
30.116,0.775393562432921,0.6590845280679828
30.117,0.7753960229536496,0.6590866195106022
30.118000000000002,0.7753984832283385,0.6590887107440877
30.119,0.7754009432570121,0.6590908017684604
30.12,0.7754034030396952,0.6590928925837409
30.121000000000002,0.7754058625764124,0.6590949831899505
